[I 2025-12-02 23:25:31,418] A new study created in memory with name: catboost_fold_1
  - Holdout test set: 3536 samples (20%)
Fold 1
Importâncias dos parâmetros para fold 1: {'learning_rate': np.float64(0.6204765006406695), 'n_estimators': np.float64(0.10793066460657161), 'gamma': np.float64(0.09878010618884561), 'subsample': np.float64(0.04802866774758243), 'reg_alpha': np.float64(0.03393990769965784), 'reg_lambda': np.float64(0.03226573347823402), 'max_depth': np.float64(0.024716741459768588), 'scale_pos_weight': np.float64(0.018136271695193065), 'colsample_bytree': np.float64(0.008449305920697358), 'min_child_weight': np.float64(0.007276100562779969)}
Saved Optuna plots to results/20251202_232530_ana_optimized_binary_less/xgboost/optuna_plots
Fold 2
[I 2025-12-03 01:01:01,790] A new study created in memory with name: xgboost_fold_3
[I 2025-12-03 01:01:09,768] Trial 0 finished with value: 0.14636951768400636 and parameters: {'n_estimators': 350, 'learning_rate': 0.015257392379131816, 'max_depth': 2, 'min_child_weight': 9, 'subsample': 0.9235748169431615, 'colsample_bytree': 0.424457003923299, 'reg_alpha': 0.5242283305489222, 'reg_lambda': 3.658147617900098, 'gamma': 4.0, 'scale_pos_weight': 5.257934772782691}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:02:25,691] Trial 1 finished with value: 0.1157808589138356 and parameters: {'n_estimators': 700, 'learning_rate': 0.038464894667998545, 'max_depth': 20, 'min_child_weight': 4, 'subsample': 0.9475361445082211, 'colsample_bytree': 0.41950571395248665, 'reg_alpha': 0.3857314355048057, 'reg_lambda': 1.1261752017492634, 'gamma': 0.0, 'scale_pos_weight': 5.976239773692812}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:03:48,985] Trial 2 finished with value: 0.14155856829502175 and parameters: {'n_estimators': 450, 'learning_rate': 0.012355380153992474, 'max_depth': 18, 'min_child_weight': 6, 'subsample': 0.9482832385066216, 'colsample_bytree': 0.5751711298934707, 'reg_alpha': 0.27892491416288157, 'reg_lambda': 9.933519972219086, 'gamma': 2.0, 'scale_pos_weight': 5.588898745657485}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:04:05,988] Trial 3 finished with value: 0.13233361304476748 and parameters: {'n_estimators': 950, 'learning_rate': 0.08099309584146919, 'max_depth': 14, 'min_child_weight': 4, 'subsample': 0.9821072316806513, 'colsample_bytree': 0.5295114013607007, 'reg_alpha': 0.5710771710541479, 'reg_lambda': 2.683873056893133, 'gamma': 3.0, 'scale_pos_weight': 5.399538173469651}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:04:13,383] Trial 4 finished with value: 0.14410091378476736 and parameters: {'n_estimators': 300, 'learning_rate': 0.08534485302596122, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.9823175628968847, 'colsample_bytree': 0.5517380174601976, 'reg_alpha': 0.36914543881479134, 'reg_lambda': 9.439965687973675, 'gamma': 4.0, 'scale_pos_weight': 5.463981945573398}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:06:55,783] Trial 5 finished with value: 0.1343309571980366 and parameters: {'n_estimators': 600, 'learning_rate': 0.045128021331871444, 'max_depth': 20, 'min_child_weight': 9, 'subsample': 0.971469977839483, 'colsample_bytree': 0.537683137578713, 'reg_alpha': 0.1522649712526376, 'reg_lambda': 8.87903940871626, 'gamma': 2.0, 'scale_pos_weight': 5.764558247600879}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:09:19,614] Trial 6 finished with value: 0.1447505934107705 and parameters: {'n_estimators': 100, 'learning_rate': 0.01858620389858656, 'max_depth': 18, 'min_child_weight': 9, 'subsample': 0.9800769377823888, 'colsample_bytree': 0.5495548992523425, 'reg_alpha': 0.8545358738685873, 'reg_lambda': 1.0686702060138582, 'gamma': 1.0, 'scale_pos_weight': 5.977894517786121}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:17:11,652] Trial 7 finished with value: 0.1253528609339415 and parameters: {'n_estimators': 550, 'learning_rate': 0.02770505439771919, 'max_depth': 14, 'min_child_weight': 7, 'subsample': 0.9595210589265835, 'colsample_bytree': 0.40643770078446395, 'reg_alpha': 0.8566381445923087, 'reg_lambda': 3.13380933141228, 'gamma': 0.0, 'scale_pos_weight': 5.002327763055644}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:23:41,744] Trial 8 finished with value: 0.11732536145185393 and parameters: {'n_estimators': 450, 'learning_rate': 0.02286603422989475, 'max_depth': 14, 'min_child_weight': 1, 'subsample': 0.9197456417539027, 'colsample_bytree': 0.48473199778877796, 'reg_alpha': 0.02904641025131538, 'reg_lambda': 8.578086646641701, 'gamma': 0.0, 'scale_pos_weight': 5.017037581945119}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:23:48,903] Trial 9 finished with value: 0.13862680590006649 and parameters: {'n_estimators': 550, 'learning_rate': 0.08729477181147492, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.9807060688346838, 'colsample_bytree': 0.5183944114944262, 'reg_alpha': 0.04151339490104988, 'reg_lambda': 3.256439627242734, 'gamma': 3.0, 'scale_pos_weight': 5.711750184183246}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:24:00,709] Trial 10 finished with value: 0.1410533131367566 and parameters: {'n_estimators': 100, 'learning_rate': 0.06721900792544902, 'max_depth': 6, 'min_child_weight': 8, 'subsample': 0.9082841921837068, 'colsample_bytree': 0.4603350043798047, 'reg_alpha': 0.6494619349369255, 'reg_lambda': 6.172655734103283, 'gamma': 5.0, 'scale_pos_weight': 5.242926166018303}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:24:15,894] Trial 11 finished with value: 0.14055666409755618 and parameters: {'n_estimators': 100, 'learning_rate': 0.01017288800048105, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.9309859319455274, 'colsample_bytree': 0.5902562747854684, 'reg_alpha': 0.9891853107216543, 'reg_lambda': 5.400305506351419, 'gamma': 1.0, 'scale_pos_weight': 5.250411552007371}. Best is trial 0 with value: 0.14636951768400636.
[I 2025-12-03 01:24:23,701] Trial 12 finished with value: 0.1520022718786675 and parameters: {'n_estimators': 250, 'learning_rate': 0.05471484541491093, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.9294191281813864, 'colsample_bytree': 0.4523492891544856, 'reg_alpha': 0.7284278379914484, 'reg_lambda': 1.069737429372334, 'gamma': 4.0, 'scale_pos_weight': 5.904064675762947}. Best is trial 12 with value: 0.1520022718786675.
[I 2025-12-03 01:24:31,697] Trial 13 finished with value: 0.15227310415815393 and parameters: {'n_estimators': 300, 'learning_rate': 0.06064091325285004, 'max_depth': 2, 'min_child_weight': 7, 'subsample': 0.9309041937387257, 'colsample_bytree': 0.4485540247001144, 'reg_alpha': 0.7059614039225754, 'reg_lambda': 4.803270325335865, 'gamma': 5.0, 'scale_pos_weight': 5.243108605905444}. Best is trial 13 with value: 0.15227310415815393.
[I 2025-12-03 01:24:40,807] Trial 14 finished with value: 0.14518368008873292 and parameters: {'n_estimators': 250, 'learning_rate': 0.061439386249172785, 'max_depth': 4, 'min_child_weight': 7, 'subsample': 0.9337599643703921, 'colsample_bytree': 0.45264262005357203, 'reg_alpha': 0.7022867091196551, 'reg_lambda': 6.55221229572292, 'gamma': 5.0, 'scale_pos_weight': 5.802944603901829}. Best is trial 13 with value: 0.15227310415815393.
[I 2025-12-03 01:25:00,605] Trial 15 finished with value: 0.13129890684671103 and parameters: {'n_estimators': 250, 'learning_rate': 0.0704538648976509, 'max_depth': 10, 'min_child_weight': 7, 'subsample': 0.9003511206686431, 'colsample_bytree': 0.48262496995382426, 'reg_alpha': 0.7669636533034393, 'reg_lambda': 4.812103508319417, 'gamma': 4.0, 'scale_pos_weight': 5.611956062292751}. Best is trial 13 with value: 0.15227310415815393.
[I 2025-12-03 01:25:17,807] Trial 16 finished with value: 0.14605167095777782 and parameters: {'n_estimators': 750, 'learning_rate': 0.09865363604003022, 'max_depth': 4, 'min_child_weight': 2, 'subsample': 0.9383107780393893, 'colsample_bytree': 0.4497941634647656, 'reg_alpha': 0.9998538966525183, 'reg_lambda': 1.9369728108924371, 'gamma': 5.0, 'scale_pos_weight': 5.143500783953097}. Best is trial 13 with value: 0.15227310415815393.
[I 2025-12-03 01:25:25,497] Trial 17 finished with value: 0.15294805264839106 and parameters: {'n_estimators': 400, 'learning_rate': 0.049844752767471634, 'max_depth': 2, 'min_child_weight': 6, 'subsample': 0.9999985188688687, 'colsample_bytree': 0.499543378209782, 'reg_alpha': 0.8141580263508753, 'reg_lambda': 7.28112404592261, 'gamma': 4.0, 'scale_pos_weight': 5.387204501736727}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:25:53,882] Trial 18 finished with value: 0.13933444034858516 and parameters: {'n_estimators': 400, 'learning_rate': 0.03975232813877282, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.964708609829919, 'colsample_bytree': 0.5037672020740833, 'reg_alpha': 0.8505205034824921, 'reg_lambda': 7.460566012313547, 'gamma': 5.0, 'scale_pos_weight': 5.356933059697432}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:26:20,385] Trial 19 finished with value: 0.13856643827821452 and parameters: {'n_estimators': 1000, 'learning_rate': 0.05100509968767825, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.9973021521806421, 'colsample_bytree': 0.48019194933229664, 'reg_alpha': 0.6100475498066786, 'reg_lambda': 4.30333379772075, 'gamma': 3.0, 'scale_pos_weight': 5.153811674752488}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:26:30,549] Trial 20 finished with value: 0.14610809313473552 and parameters: {'n_estimators': 850, 'learning_rate': 0.03159576155070075, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.9974763050889722, 'colsample_bytree': 0.5030184792165814, 'reg_alpha': 0.4625500587385738, 'reg_lambda': 7.3034724019808195, 'gamma': 4.0, 'scale_pos_weight': 5.53266519326499}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:26:33,750] Trial 21 finished with value: 0.14958268310814374 and parameters: {'n_estimators': 200, 'learning_rate': 0.058017503308552223, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.9167205480589067, 'colsample_bytree': 0.43560396468716484, 'reg_alpha': 0.7517556523950218, 'reg_lambda': 7.101054594684198, 'gamma': 4.0, 'scale_pos_weight': 5.366571140456867}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:26:39,767] Trial 22 finished with value: 0.14675317807968505 and parameters: {'n_estimators': 350, 'learning_rate': 0.05012517959418983, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.9421717214378829, 'colsample_bytree': 0.4666562743191372, 'reg_alpha': 0.7894623126323519, 'reg_lambda': 8.126626610851087, 'gamma': 5.0, 'scale_pos_weight': 5.882953511655704}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:26:42,389] Trial 23 finished with value: 0.1449287599206281 and parameters: {'n_estimators': 200, 'learning_rate': 0.07014200514295486, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.9289745566483465, 'colsample_bytree': 0.4381671315100048, 'reg_alpha': 0.6669353074890059, 'reg_lambda': 5.723635267898492, 'gamma': 4.0, 'scale_pos_weight': 5.440633606523982}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:26:58,808] Trial 24 finished with value: 0.13520299502601651 and parameters: {'n_estimators': 450, 'learning_rate': 0.05958506176835271, 'max_depth': 8, 'min_child_weight': 7, 'subsample': 0.9534543851605121, 'colsample_bytree': 0.4045296637828073, 'reg_alpha': 0.9166202087643116, 'reg_lambda': 2.2304640192687692, 'gamma': 3.0, 'scale_pos_weight': 5.659435106217666}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:27:01,778] Trial 25 finished with value: 0.14761563619830947 and parameters: {'n_estimators': 200, 'learning_rate': 0.04786437379336339, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.9119459449146418, 'colsample_bytree': 0.4679035299858323, 'reg_alpha': 0.7112585910312763, 'reg_lambda': 4.522842999992326, 'gamma': 5.0, 'scale_pos_weight': 5.299614211784608}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:27:14,677] Trial 26 finished with value: 0.1416415565972955 and parameters: {'n_estimators': 300, 'learning_rate': 0.04083033109021597, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.9397723667123196, 'colsample_bytree': 0.4907092627287819, 'reg_alpha': 0.9210444518218879, 'reg_lambda': 7.8648720463408734, 'gamma': 4.0, 'scale_pos_weight': 5.156646435322664}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:27:22,884] Trial 27 finished with value: 0.13195894278771986 and parameters: {'n_estimators': 500, 'learning_rate': 0.07698490213549239, 'max_depth': 4, 'min_child_weight': 4, 'subsample': 0.9257154799375927, 'colsample_bytree': 0.5131607536297276, 'reg_alpha': 0.5468268790988187, 'reg_lambda': 6.580187197136389, 'gamma': 3.0, 'scale_pos_weight': 5.506683663999377}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:27:40,090] Trial 28 finished with value: 0.14042727395955468 and parameters: {'n_estimators': 650, 'learning_rate': 0.055363925727440845, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 0.9553291038765396, 'colsample_bytree': 0.44113474469998276, 'reg_alpha': 0.803671565635643, 'reg_lambda': 5.106409237518662, 'gamma': 5.0, 'scale_pos_weight': 5.074111005975035}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:27:48,304] Trial 29 finished with value: 0.14848648001041906 and parameters: {'n_estimators': 400, 'learning_rate': 0.06475733266423016, 'max_depth': 2, 'min_child_weight': 9, 'subsample': 0.9202130491959957, 'colsample_bytree': 0.4244903738547052, 'reg_alpha': 0.6131844637184443, 'reg_lambda': 4.074923773122984, 'gamma': 4.0, 'scale_pos_weight': 5.276077408457864}. Best is trial 17 with value: 0.15294805264839106.
[I 2025-12-03 01:27:50,128] A new study created in memory with name: xgboost_fold_4
[I 2025-12-03 01:29:04,482] Trial 0 finished with value: 0.12644714518608577 and parameters: {'n_estimators': 650, 'learning_rate': 0.048506525109414014, 'max_depth': 18, 'min_child_weight': 2, 'subsample': 0.9815954161253724, 'colsample_bytree': 0.45152693169008107, 'reg_alpha': 0.18737099831006565, 'reg_lambda': 4.168746566765301, 'gamma': 0.0, 'scale_pos_weight': 5.373052579538965}. Best is trial 0 with value: 0.12644714518608577.
[I 2025-12-03 01:29:32,591] Trial 1 finished with value: 0.1539373466254146 and parameters: {'n_estimators': 900, 'learning_rate': 0.02492344285463069, 'max_depth': 12, 'min_child_weight': 9, 'subsample': 0.9049573692522547, 'colsample_bytree': 0.5875396895700236, 'reg_alpha': 1.1822267626637739e-05, 'reg_lambda': 3.580760439837548, 'gamma': 4.0, 'scale_pos_weight': 5.55953424079991}. Best is trial 1 with value: 0.1539373466254146.
[I 2025-12-03 01:29:56,082] Trial 2 finished with value: 0.16023629427917233 and parameters: {'n_estimators': 250, 'learning_rate': 0.0391701403420868, 'max_depth': 18, 'min_child_weight': 1, 'subsample': 0.9887993039842395, 'colsample_bytree': 0.5107617316154492, 'reg_alpha': 0.32378843281492753, 'reg_lambda': 9.391157641541874, 'gamma': 3.0, 'scale_pos_weight': 5.756412365883146}. Best is trial 2 with value: 0.16023629427917233.
[I 2025-12-03 01:30:05,908] Trial 3 finished with value: 0.16152150635213094 and parameters: {'n_estimators': 800, 'learning_rate': 0.04984798906767604, 'max_depth': 2, 'min_child_weight': 6, 'subsample': 0.9141943615554817, 'colsample_bytree': 0.42810552958235126, 'reg_alpha': 0.975138541022914, 'reg_lambda': 2.334100044810906, 'gamma': 2.0, 'scale_pos_weight': 5.1132629933424045}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:30:25,071] Trial 4 finished with value: 0.15969441899990502 and parameters: {'n_estimators': 350, 'learning_rate': 0.013441792318682574, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.9458889260346413, 'colsample_bytree': 0.4811804331022233, 'reg_alpha': 0.7212848374844615, 'reg_lambda': 3.6224132633669663, 'gamma': 3.0, 'scale_pos_weight': 5.918353179134508}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:30:42,505] Trial 5 finished with value: 0.15927560441841287 and parameters: {'n_estimators': 650, 'learning_rate': 0.05217586968737371, 'max_depth': 14, 'min_child_weight': 1, 'subsample': 0.95679630557067, 'colsample_bytree': 0.4374901699625011, 'reg_alpha': 0.03436683276700514, 'reg_lambda': 7.676978010862534, 'gamma': 5.0, 'scale_pos_weight': 5.398139899356625}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:30:45,626] Trial 6 finished with value: 0.1592047366903539 and parameters: {'n_estimators': 100, 'learning_rate': 0.028705450890241437, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.9270162360966148, 'colsample_bytree': 0.40268589846752134, 'reg_alpha': 0.1046422288386828, 'reg_lambda': 1.0056798126439714, 'gamma': 4.0, 'scale_pos_weight': 5.748065957603012}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:30:57,603] Trial 7 finished with value: 0.1457037095400091 and parameters: {'n_estimators': 750, 'learning_rate': 0.08007972835723598, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9430573294141694, 'colsample_bytree': 0.478800720747266, 'reg_alpha': 0.7629364336440991, 'reg_lambda': 5.2304308834812305, 'gamma': 3.0, 'scale_pos_weight': 5.560167650658053}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:31:49,527] Trial 8 finished with value: 0.15721526213608433 and parameters: {'n_estimators': 600, 'learning_rate': 0.041035294887080194, 'max_depth': 16, 'min_child_weight': 10, 'subsample': 0.9865435746239576, 'colsample_bytree': 0.41290903731286077, 'reg_alpha': 0.9185100240362143, 'reg_lambda': 8.237092338461672, 'gamma': 1.0, 'scale_pos_weight': 5.311567873819839}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:32:28,302] Trial 9 finished with value: 0.14665226433438838 and parameters: {'n_estimators': 150, 'learning_rate': 0.06964668617211692, 'max_depth': 16, 'min_child_weight': 6, 'subsample': 0.9391558286575414, 'colsample_bytree': 0.5222996766402956, 'reg_alpha': 0.6113013894753629, 'reg_lambda': 2.5837046572404345, 'gamma': 0.0, 'scale_pos_weight': 5.899973928931031}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:32:39,507] Trial 10 finished with value: 0.15219663784993218 and parameters: {'n_estimators': 1000, 'learning_rate': 0.09331632152380454, 'max_depth': 2, 'min_child_weight': 7, 'subsample': 0.9016375346187863, 'colsample_bytree': 0.5453658174482475, 'reg_alpha': 0.9721125458385584, 'reg_lambda': 1.3145623549008183, 'gamma': 1.0, 'scale_pos_weight': 5.0338323361394455}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:33:04,101] Trial 11 finished with value: 0.1498440488264743 and parameters: {'n_estimators': 400, 'learning_rate': 0.06563210969832002, 'max_depth': 20, 'min_child_weight': 4, 'subsample': 0.9681608606422047, 'colsample_bytree': 0.5170753165356948, 'reg_alpha': 0.3570619627222933, 'reg_lambda': 6.250275561421848, 'gamma': 2.0, 'scale_pos_weight': 5.020076265634578}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:33:18,646] Trial 12 finished with value: 0.15523803071018208 and parameters: {'n_estimators': 350, 'learning_rate': 0.03740306783302547, 'max_depth': 8, 'min_child_weight': 3, 'subsample': 0.9985255433862932, 'colsample_bytree': 0.5536242882644039, 'reg_alpha': 0.39815141031074225, 'reg_lambda': 9.875405365138436, 'gamma': 2.0, 'scale_pos_weight': 5.715112746954026}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:33:40,881] Trial 13 finished with value: 0.14572228400791978 and parameters: {'n_estimators': 800, 'learning_rate': 0.058455156173090314, 'max_depth': 10, 'min_child_weight': 8, 'subsample': 0.9193730907549127, 'colsample_bytree': 0.4733664142028197, 'reg_alpha': 0.3095526106415184, 'reg_lambda': 6.448553428503404, 'gamma': 3.0, 'scale_pos_weight': 5.187408834377633}. Best is trial 3 with value: 0.16152150635213094.
[I 2025-12-03 01:33:55,144] Trial 14 finished with value: 0.16818335896550837 and parameters: {'n_estimators': 450, 'learning_rate': 0.013224465097444005, 'max_depth': 4, 'min_child_weight': 7, 'subsample': 0.9649227227259439, 'colsample_bytree': 0.502362332071916, 'reg_alpha': 0.4995869046815309, 'reg_lambda': 8.892988498224392, 'gamma': 2.0, 'scale_pos_weight': 5.707317687943775}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:34:07,901] Trial 15 finished with value: 0.16695324641442996 and parameters: {'n_estimators': 500, 'learning_rate': 0.014142037236996842, 'max_depth': 4, 'min_child_weight': 7, 'subsample': 0.9642762985268223, 'colsample_bytree': 0.4375571641610333, 'reg_alpha': 0.5340621181674574, 'reg_lambda': 8.069864545967127, 'gamma': 1.0, 'scale_pos_weight': 5.191989994946494}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:34:35,026] Trial 16 finished with value: 0.16613292123989196 and parameters: {'n_estimators': 550, 'learning_rate': 0.00946620361443279, 'max_depth': 6, 'min_child_weight': 8, 'subsample': 0.963626809743495, 'colsample_bytree': 0.45449845727005345, 'reg_alpha': 0.51344612778797, 'reg_lambda': 8.391390206914762, 'gamma': 1.0, 'scale_pos_weight': 5.235093304695302}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:34:53,218] Trial 17 finished with value: 0.1674728300813296 and parameters: {'n_estimators': 500, 'learning_rate': 0.020861609737454576, 'max_depth': 4, 'min_child_weight': 7, 'subsample': 0.9700245347065286, 'colsample_bytree': 0.4941676509177376, 'reg_alpha': 0.5328144369374196, 'reg_lambda': 7.208347168364025, 'gamma': 1.0, 'scale_pos_weight': 5.4784383534363705}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:35:12,805] Trial 18 finished with value: 0.16258999017890424 and parameters: {'n_estimators': 450, 'learning_rate': 0.023985431601456303, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.9711296270187515, 'colsample_bytree': 0.5469075886060265, 'reg_alpha': 0.6996647750315268, 'reg_lambda': 7.141994047275778, 'gamma': 0.0, 'scale_pos_weight': 5.652735373719167}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:35:18,289] Trial 19 finished with value: 0.16561318042419745 and parameters: {'n_estimators': 250, 'learning_rate': 0.02057061347504776, 'max_depth': 4, 'min_child_weight': 8, 'subsample': 0.9551405082256453, 'colsample_bytree': 0.49429766165186484, 'reg_alpha': 0.45239357542342296, 'reg_lambda': 9.098413148032586, 'gamma': 2.0, 'scale_pos_weight': 5.480221760229947}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:35:54,641] Trial 20 finished with value: 0.1572246950129583 and parameters: {'n_estimators': 300, 'learning_rate': 0.032065911390939526, 'max_depth': 10, 'min_child_weight': 7, 'subsample': 0.98078478655781, 'colsample_bytree': 0.570565218770877, 'reg_alpha': 0.5759663706855234, 'reg_lambda': 7.020015686307113, 'gamma': 1.0, 'scale_pos_weight': 5.857188706181851}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:36:08,771] Trial 21 finished with value: 0.16604843647101208 and parameters: {'n_estimators': 500, 'learning_rate': 0.016383700792793145, 'max_depth': 4, 'min_child_weight': 7, 'subsample': 0.9736283204271048, 'colsample_bytree': 0.4588188439821662, 'reg_alpha': 0.59647432984182, 'reg_lambda': 8.472705861046071, 'gamma': 1.0, 'scale_pos_weight': 5.475434900491528}. Best is trial 14 with value: 0.16818335896550837.
[I 2025-12-03 01:36:19,436] Trial 22 finished with value: 0.17299554028857642 and parameters: {'n_estimators': 500, 'learning_rate': 0.009393321572310223, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.9628621320448377, 'colsample_bytree': 0.4960274184167195, 'reg_alpha': 0.5336619011299764, 'reg_lambda': 5.593222972895869, 'gamma': 1.0, 'scale_pos_weight': 5.621219038954356}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:37:17,178] Trial 23 finished with value: 0.16726027975437202 and parameters: {'n_estimators': 450, 'learning_rate': 0.009013943434485153, 'max_depth': 8, 'min_child_weight': 4, 'subsample': 0.9562264995768165, 'colsample_bytree': 0.49673216063211784, 'reg_alpha': 0.6489867377107648, 'reg_lambda': 5.354668524173678, 'gamma': 2.0, 'scale_pos_weight': 5.618416873732004}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:37:30,885] Trial 24 finished with value: 0.16402396759043902 and parameters: {'n_estimators': 600, 'learning_rate': 0.022000434734201754, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.9760250408817568, 'colsample_bytree': 0.5274838746599437, 'reg_alpha': 0.8218730841546322, 'reg_lambda': 6.137880735756639, 'gamma': 0.0, 'scale_pos_weight': 5.835034907194358}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:37:46,288] Trial 25 finished with value: 0.15383131568480488 and parameters: {'n_estimators': 400, 'learning_rate': 0.032953724950535945, 'max_depth': 6, 'min_child_weight': 9, 'subsample': 0.9319567431396218, 'colsample_bytree': 0.5017269867964608, 'reg_alpha': 0.4583451255081811, 'reg_lambda': 4.438359511120163, 'gamma': 1.0, 'scale_pos_weight': 5.990495084113074}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:37:57,485] Trial 26 finished with value: 0.16297905338956284 and parameters: {'n_estimators': 550, 'learning_rate': 0.018132737869718404, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.9495933782189135, 'colsample_bytree': 0.5341335553581708, 'reg_alpha': 0.26727819258711877, 'reg_lambda': 7.216900128737785, 'gamma': 2.0, 'scale_pos_weight': 5.656966056501785}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:38:16,088] Trial 27 finished with value: 0.1608776250159027 and parameters: {'n_estimators': 700, 'learning_rate': 0.028073091813875607, 'max_depth': 4, 'min_child_weight': 4, 'subsample': 0.9639610320065618, 'colsample_bytree': 0.48636071498235617, 'reg_alpha': 0.47329953370656636, 'reg_lambda': 9.12709557424649, 'gamma': 0.0, 'scale_pos_weight': 5.584646627807293}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:39:11,492] Trial 28 finished with value: 0.16078439573400433 and parameters: {'n_estimators': 200, 'learning_rate': 0.016949925464427917, 'max_depth': 12, 'min_child_weight': 9, 'subsample': 0.9943598640121751, 'colsample_bytree': 0.4685958942323606, 'reg_alpha': 0.23334553618532466, 'reg_lambda': 4.911504125698218, 'gamma': 1.0, 'scale_pos_weight': 5.425613598649667}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:40:26,784] Trial 29 finished with value: 0.14031326641306277 and parameters: {'n_estimators': 650, 'learning_rate': 0.04378210391219425, 'max_depth': 8, 'min_child_weight': 6, 'subsample': 0.9842408326131454, 'colsample_bytree': 0.5066765471672209, 'reg_alpha': 0.4025250002011828, 'reg_lambda': 5.727044746302568, 'gamma': 0.0, 'scale_pos_weight': 5.323692295433133}. Best is trial 22 with value: 0.17299554028857642.
[I 2025-12-03 01:40:32,185] A new study created in memory with name: xgboost_fold_5
